,Runoff_mmd,pcp_era5,sf_era5,smlt_era5,pev_era5,t2m_era5,asn_era5,snowc_era5,sde_era5,sd_era5,swvl1_era5
1950/5/20,,0.023752488,0,2.704452515,-11.50588242,274.3381134,0.604511015,94.18489838,0.802994354,0.28521001,0.289463937
1950/5/21,,0.013446387,0,5.554640293,-13.07839129,275.2863927,0.586478923,94.18489838,0.773001529,0.281125587,0.29745394
1950/5/22,,0.001771636,0.000330211,10.3772068,-12.47876895,276.1706412,0.572300487,94.18489838,0.740355025,0.273761121,0.31560874
1950/5/23,,0.113216467,0,25.94607162,-13.32685553,279.7912536,0.561144716,94.18489838,0.690784377,0.258547216,0.34275949
1950/5/24,,1.36981678,0,31.44631958,-11.24599918,280.7367854,0.552365531,94.18489838,0.608508666,0.229035481,0.366852373
1950/5/25,,0.000722706,0,40.57641602,-11.27341734,281.9844873,0.545459576,94.18489838,0.519554761,0.195776629,0.369391859
1950/5/26,,0.000722706,0,42.39598083,-11.67344755,283.7770069,0.54002736,94.18489838,0.412893222,0.155690927,0.370811164
1950/5/27,,0.005649594,0,29.16913605,-9.719626122,280.1842099,0.535754095,94.1603775,0.312192585,0.117900317,0.365934759
1950/5/28,,0.278203875,0,29.75045395,-7.548867634,280.4930237,0.532392768,92.62602997,0.239919192,0.090558816,0.361241013
1950/5/29,,0.000722706,0,19.94335556,-15.89629378,280.2425895,0.529748355,84.93695068,0.17045695,0.064366258,0.352658302
1950/5/30,,0.044742737,0,18.96132851,-15.14324446,281.4461148,0.527516918,72.52800751,0.120777572,0.045740285,0.343226284
1950/5/31,,0.000104308,1.86E-06,18.83175278,-17.92047035,286.4462949,0.525848344,52.63080978,0.070087686,0.026560685,0.335814238
1950/6/1,,0.196466699,1.86E-06,10.2883606,-21.53411121,288.81077,0.52460043,22.97671127,0.026021676,0.00981028,0.316796929
1950/6/2,,6.249778271,1.86E-06,3.23703289,-6.087175346,287.1739139,0.52361874,5.82289505,0.006718703,0.002503603,0.297934026
1950/6/3,,3.598298788,1.86E-06,0.74834007,-14.64889587,285.8841346,0.52284659,1.637670755,0.002011343,0.000755813,0.299878865
1950/6/4,,3.567066431,1.86E-06,0.245371237,-10.87047122,285.3224808,0.52223919,0.593268991,0.000633342,0.000262748,0.278719872
1950/6/5,,9.203649521,1.86E-06,0.077398784,-11.1627095,282.1620699,0.521754536,0.259100825,0.000244887,0.000109173,0.277533829
1950/6/6,,2.859284163,1.86E-06,0.038328402,-13.83341732,282.2188219,0.52137622,0.131263912,0.000100689,4.86E-05,0.287044078
1950/6/7,,14.24253273,1.86E-06,0.017063929,-15.9541264,280.9884559,0.521082479,0.064975694,5.68E-05,2.44E-05,0.3080962
1950/6/8,,9.727724075,1.86E-06,0.0091786,-10.35983661,279.8571835,0.520851471,0.038932599,3.77E-05,1.33E-05,0.306930959
1950/6/9,,1.078784823,1.86E-06,0.005359141,-25.13369644,280.3792626,0.523615809,0.023984119,2.36E-05,8.49E-06,0.283017814
1950/6/10,,7.378615379,1.86E-06,0.003000682,-5.312600251,279.1904354,0.529556866,0.015518076,1.58E-05,5.73E-06,0.28507182
1950/6/11,,6.388877392,0.000714156,0.00251594,-8.389082537,280.5566559,0.554113944,0.009535645,8.79E-06,3.44E-06,0.299591303
1950/6/12,,0.620732129,0.140666634,0.031744789,-22.98850369,277.7743691,0.560269233,0.313221335,0.000343294,6.01E-05,0.277868867
1950/6/13,,4.394456863,1.86E-06,0.09461581,-25.10098063,285.2341383,0.554052291,0.300290167,0.000268751,4.65E-05,0.264681369
1950/6/14,,8.440932274,1.86E-06,0.008194703,-11.96303606,285.9951199,0.547712841,0.029693076,7.30E-07,5.05E-07,0.2919873
1950/6/15,,0.581541181,1.86E-06,0.000996227,-21.91344443,281.8131145,0.582174366,0.00701034,0,0,0.269213825
1950/6/16,,14.93464279,0.018063469,0.010178398,-3.931643713,279.6790061,0.63941338,0.04225599,4.04E-05,6.28E-06,0.281615019
1950/6/17,,11.40827847,1.86E-06,0.007478832,-9.455111088,283.3196756,0.699758756,0.033303164,4.96E-06,1.54E-06,0.312459707
1950/6/18,,17.07839966,1.86E-06,0.001805195,-4.215057652,283.7462078,0.760790045,0.005909825,0,0,0.314955205
1950/6/19,,3.851367712,0.905928254,0.456206262,-18.75524824,279.8378974,0.791196803,2.216911316,0.002442171,0.000406743,0.29372102
1950/6/20,,0.978216469,1.86E-06,0.375815243,-21.53725595,285.1720305,0.744207143,1.617240191,0.001719327,0.000265935,0.277609318
1950/6/21,,5.985683441,1.86E-06,0.056391843,-18.43247035,284.8533907,0.698235109,0.160721645,6.29E-05,1.03E-05,0.268685758
1950/6/22,,21.00394821,2.246831179,0.603921294,-4.884700298,278.8086071,0.683612894,4.235442638,0.00468326,0.000871853,0.321049839
1950/6/23,,6.60912323,1.449979544,1.530429959,-7.690502519,276.9657934,0.689490325,10.93635273,0.011645334,0.002079634,0.308214039
1950/6/24,,0.257621497,1.86E-06,1.05504632,-8.371373417,279.3933819,0.660557395,5.80695343,0.006162342,0.001058777,0.286412865
1950/6/25,,3.289596558,1.86E-06,0.392083704,-6.612065311,281.4320657,0.630566456,1.772125721,0.001916427,0.000323067,0.277517617
1950/6/26,,1.420140505,1.86E-06,0.104709253,-12.69103852,282.8861143,0.607051895,0.563614428,0.000545477,9.73E-05,0.272827208
1950/6/27,,1.615754247,1.86E-06,0.031577837,-12.057244,283.0603894,0.588552652,0.158997893,3.61E-05,5.84E-06,0.261174172
1950/6/28,,5.775222778,1.86E-06,0.00799352,-2.942000999,279.8155507,0.573943347,0.039027471,0,0,0.270660013
1950/6/29,,2.492529154,1.86E-06,0.002432147,-2.776738023,280.7979838,0.562433347,0.012862528,0,0,0.278118849
1950/6/30,,5.597389221,0,0.000957345,-5.361086981,285.4498119,0.553379272,0.003296103,0,0,0.273514748
1950/7/1,,0.065753035,0,3.19E-05,-19.50796772,288.8168032,0.621330995,0.000187155,0,0,0.266609132
1950/7/2,,0.745717049,0,0,-19.59804525,288.6471346,0.813462752,9.12E-07,0,0,0.246466413
1950/7/3,,5.856791973,0,0,-10.88010864,287.0682027,0.878654266,0,0,0,0.24703218
1950/7/4,,5.92124939,0,0,-4.285324321,284.5696214,0.879900535,0,0,0,0.283630401
1950/7/5,,1.522400022,0,0,-10.89266268,285.040679,0.879899141,0,0,0,0.265239984
1950/7/6,,0.400501132,0,0,-19.61292417,287.6764152,0.879928327,0,0,0,0.250470877
1950/7/7,,1.302137256,0,0,-12.99267506,286.6597671,0.879878729,0,0,0,0.240273803
1950/7/8,,8.870345116,0,0,-6.458723412,285.1066797,0.879798367,0,0,0,0.257542938
1950/7/9,,3.223940849,0,0,-7.464197754,282.2927636,0.879923122,0,0,0,0.276534855
1950/7/10,,3.578139067,0,0,-15.64934036,286.3392303,0.879826439,0,0,0,0.26790604
1950/7/11,,3.869949102,0,0,-17.13522982,290.8487241,0.879861492,0,0,0,0.257862806
1950/7/12,,3.924925089,0,0,-20.1368743,293.5179231,0.879809489,0,0,0,0.262456089
1950/7/13,,1.530721188,0,0,-14.70493447,289.2429283,0.879972744,0,0,0,0.256873131
1950/7/14,,4.973158836,0,0,-16.08602074,292.2768989,0.879764759,0,0,0,0.251970887
1950/7/15,,1.307891011,0,0,-23.4371996,285.2151331,0.879997501,0,0,0,0.258812785
1950/7/16,,0.093091339,0,0,-20.80745224,286.2301259,0.879971649,0,0,0,0.239808917
1950/7/17,,12.37245178,0,0,-6.427824186,286.8877929,0.879793969,0,0,0,0.265413016
1950/7/18,,1.066637754,0,0,-9.065807878,288.3586441,0.879925282,0,0,0,0.271730155
1950/7/19,,44.40270615,0,0,-2.546080034,285.9603206,0.879791,0,0,0,0.332626373
1950/7/20,,9.623716354,0,0,-3.859766977,282.1319925,0.879881001,0,0,0,0.320689976
1950/7/21,,3.696354628,0,0,-7.210638039,280.5144583,0.879850605,0,0,0,0.300169915
1950/7/22,,0.001566703,0,0,-16.96099052,283.8761587,0.879923558,0,0,0,0.271959573
1950/7/23,,0.122087672,0,0,-16.24931666,286.712583,0.879890916,0,0,0,0.254786998
1950/7/24,,6.658824921,0,0,-8.91152025,287.6670737,0.879792115,0,0,0,0.26916033
1950/7/25,,0.877069831,0,0,-6.922906056,287.1695173,0.879903639,0,0,0,0.268593401
1950/7/26,,4.881864548,0,0,-5.223405647,286.5992711,0.879823948,0,0,0,0.268968642
1950/7/27,,2.910164356,0,0,-3.18046067,284.6661667,0.879946728,0,0,0,0.273130566
1950/7/28,,0.599194109,0,0,-14.97827925,286.6974928,0.879915339,0,0,0,0.262936264
1950/7/29,,19.64453316,0,0,-3.530513117,286.199607,0.879871331,0,0,0,0.285398334
1950/7/30,,5.145510674,0,0,-11.85178609,287.936024,0.879895747,0,0,0,0.305113643
1950/7/31,,3.989544153,0,0,-17.36494027,287.2193322,0.879935712,0,0,0,0.286974609
1950/8/1,,6.817457676,0,0,-11.91548461,284.4586737,0.879898948,0,0,0,0.293197989
1950/8/2,,0.60952574,0,0,-19.20094996,284.9438424,0.879887172,0,0,0,0.272641897
1950/8/3,,0.006136758,0,0,-13.72490741,286.341337,0.879872552,0,0,0,0.258742332
1950/8/4,,1.209803939,0,0,-14.82615243,288.9037152,0.879830072,0,0,0,0.249033868
1950/8/5,,4.159324646,0,0,-10.7587416,285.0776184,0.879903395,0,0,0,0.253406882
1950/8/6,,0.009584437,0,0,-19.05948107,284.5896169,0.879969192,0,0,0,0.254562229
1950/8/7,,1.280935884,0,0,-16.28575264,290.1606308,0.879756756,0,0,0,0.241110548
1950/8/8,,0.000625849,0,0,-30.07734528,293.4046825,0.879922045,0,0,0,0.229806349
1950/8/9,,6.049675465,0,0,-14.95348125,291.8231947,0.879782945,0,0,0,0.229378894
1950/8/10,,8.901023865,0,0,-6.64301603,288.1775359,0.879960764,0,0,0,0.262533247
1950/8/11,,8.705353737,0,0,-7.813852116,286.1367046,0.879844331,0,0,0,0.298158556
1950/8/12,,1.576106787,0,0,-15.86377476,284.3812608,0.879901139,0,0,0,0.273388445
1950/8/13,,1.186005235,0,0,-18.47960439,282.602363,0.879934093,0,0,0,0.263025582
1950/8/14,,0.002640221,0,0,-15.82395344,285.0861211,0.879965633,0,0,0,0.249746189
1950/8/15,,0.03943279,0,0,-15.09634303,288.3919525,0.879889475,0,0,0,0.237671554
1950/8/16,,1.246167302,0,0,-12.23748928,288.4144004,0.879901441,0,0,0,0.235189527
1950/8/17,,2.523324728,0,0,-13.83563466,289.8338397,0.879877071,0,0,0,0.234101251
1950/8/18,,6.073339462,0,0,-8.047947675,284.8946279,0.879923026,0,0,0,0.256478637
1950/8/19,,0.000625849,0,0,-17.74798803,284.1565526,0.879988616,0,0,0,0.25433445
1950/8/20,,3.720332623,0,0,-6.192926499,284.0229013,0.879846669,0,0,0,0.24612844
1950/8/21,,0.207366601,0,0,-12.46946085,286.7038558,0.879937851,0,0,0,0.251925975
1950/8/22,,1.370679259,0,0,-17.36757034,287.7140281,0.879949602,0,0,0,0.24352558
1950/8/23,,0.122391567,0,0,-19.6659523,287.571402,0.879888213,0,0,0,0.230418041
1950/8/24,,0.507160366,0,0,-19.23033794,287.9778422,0.879851765,0,0,0,0.2215693
1950/8/25,,0.17444098,0,0,-24.52065091,288.7560959,0.879963212,0,0,0,0.214344412
1950/8/26,,7.836135387,0,0,-15.96679666,284.9332257,0.879887132,0,0,0,0.255992651
1950/8/27,,0.175827622,0,0,-17.4131607,285.0080997,0.879989668,0,0,0,0.238528863
1950/8/28,,1.187003613,0,0,-12.51607968,285.6714301,0.879783736,0,0,0,0.230345994
1950/8/29,,0.245826617,0,0,-24.47559459,281.40087,0.879995537,0,0,0,0.226214364
1950/8/30,,0.062138006,0,0,-16.28986172,281.9813391,0.880000532,0,0,0,0.218350127
1950/8/31,,0.005591696,0,0,-20.75086896,285.0479951,0.880000532,0,0,0,0.21114324
1950/9/1,,5.771070957,0,0,-11.60689383,285.1637371,0.879880919,0,0,0,0.22438547
1950/9/2,,1.072240233,0,0,-16.43292926,280.5450855,0.87995288,0,0,0,0.239143744
1950/9/3,,0.005491346,0,0,-13.98171752,280.0686019,0.880000532,0,0,0,0.225280225
1950/9/4,,0.706346929,0,0,-9.958054025,282.7378509,0.880000532,0,0,0,0.217316061
1950/9/5,,2.284507036,0,0,-9.792997164,282.0417358,0.87999769,0,0,0,0.219740972
1950/9/6,,0.062193975,0,0,-13.55051938,283.1353933,0.879969304,0,0,0,0.224466562
1950/9/7,,1.327690959,0,0,-18.8914674,283.1378395,0.879872346,0,0,0,0.220312536
1950/9/8,,2.043644905,0,0,-11.77885457,283.0971139,0.87992616,0,0,0,0.217422798
1950/9/9,,8.83170414,0,0,-12.76202763,283.7696692,0.879797171,0,0,0,0.25814411
1950/9/10,,1.403555274,0,0,-19.36820591,279.9810825,0.879993081,0,0,0,0.251171082
1950/9/11,,1.204252839,0.034535948,0.014031054,-10.03336997,277.4537375,0.875270889,0.096957572,0.000116813,1.25E-05,0.241032705
1950/9/12,,0.000104308,0,0.008628061,-15.41367034,278.5535539,0.853899215,0.119913213,0.000106626,9.34E-06,0.233879849
1950/9/13,,0.000104308,0,0.006532569,-14.71692874,281.3897223,0.831851747,0.058140066,5.80E-06,1.94E-08,0.223004818
1950/9/14,,0.363825887,0,0.003656923,-16.84260493,282.865728,0.812805177,0.023071157,0,0,0.215964377
1950/9/15,,0.101280488,0,0.000966073,-11.00579704,284.7558254,0.797261378,0.005413653,0,0,0.211632535
1950/9/16,,8.464892387,0,0.000173409,-3.473304335,281.9483385,0.785104725,0.001510383,0,0,0.241640389
1950/9/17,,1.279311419,0.429278165,0.051977564,-17.13799695,277.0297281,0.769281013,1.238049984,0.001446563,0.000241096,0.253644526
1950/9/18,,0.414068609,2.12E-05,0.153611049,-16.28936108,278.6981059,0.72095078,1.656833529,0.00181775,0.000297686,0.238912761
1950/9/19,,6.709890366,0.050414033,0.113217369,-14.86909492,278.8515262,0.678628615,0.778030872,0.000890479,0.000145124,0.256767988
1950/9/20,,0.882198691,0.170445159,0.012415144,-16.48526531,275.3900034,0.656004541,0.928258538,0.001090654,0.000184446,0.250881016
1950/9/21,,6.442196846,4.835394859,0.437354773,-10.40156062,275.2646377,0.686245298,16.6353569,0.018286909,0.002955839,0.248812601
1950/9/22,,0.38493368,0.284279108,0.110410139,-10.59017656,274.1072387,0.696565718,26.89513206,0.028566934,0.004470589,0.242343977
1950/9/23,,9.579705238,0.313041121,2.636867762,-2.73258224,276.7255657,0.672134414,23.54503822,0.02475267,0.003881652,0.265311748
1950/9/24,,12.9956522,0.156352714,1.288208127,-9.099758972,277.5820933,0.642633464,10.13119221,0.010583424,0.001672094,0.313308626
1950/9/25,,3.071690321,0.199704394,0.423202425,-10.37394605,276.4570008,0.619230404,6.04895401,0.006486301,0.001028464,0.288117319
1950/9/26,,1.064087868,0.1948919,0.233135939,-15.57392236,276.8683475,0.603881015,5.434630394,0.005901099,0.000946886,0.27410531
1950/9/27,,0.389833152,0.00122459,0.5278458,-4.299905431,278.6425742,0.587616837,4.052470684,0.0043627,0.000692311,0.261806816
1950/9/28,,0.24445866,0,0.282278687,-4.720822012,283.6299932,0.573273199,1.090490818,0.001142593,0.000176608,0.25837034
1950/9/29,,0.054434754,0,0.056902237,-8.338392649,285.5154195,0.561906097,0.23715739,8.13E-05,1.36E-05,0.249031395
1950/9/30,,5.194328785,0,0.007539086,-1.128395504,284.1400636,0.55296466,0.03660056,0,0,0.259125024
1950/10/1,,2.628319025,0,0.001809475,-10.46628107,281.2226582,0.545930797,0.008042917,0,0,0.271065384
1950/10/2,,7.240540981,0,0.000362947,-2.551574355,279.6710629,0.543575187,0.002678528,0,0,0.271479428
1950/10/3,,16.87280273,0,0.000145214,-0.753594536,281.9924141,0.592327522,0.000486646,0,0,0.318854451
1950/10/4,,1.32573545,0.055598259,0.000197029,-14.48199623,277.6009373,0.704630613,0.101375498,4.57E-05,8.21E-06,0.290988863
1950/10/5,,1.560089588,0.828646898,0.004884163,-9.547642216,274.8407184,0.690679816,0.729227901,0.00076957,0.000133031,0.269865781
1950/10/6,,0.511534095,0.444521546,0,-16.1889352,272.6483544,0.689845277,6.756733894,0.007190124,0.001243437,0.261118621
1950/10/7,,0.600586474,0.085041881,0.539228737,-8.112768283,276.1384074,0.677590377,6.535053253,0.006868726,0.001155959,0.254446447
1950/10/8,,8.824014664,0,0.598125756,-3.843574275,279.7886888,0.646454084,2.861807346,0.003074064,0.000487699,0.280847073
1950/10/9,,9.201123238,2.665150404,0.125995666,-5.272448231,277.6522869,0.64151854,5.221026421,0.005948732,0.001047288,0.298358291
1950/10/10,,0.005763189,0.000903699,0.114813924,-10.24559964,271.9062038,0.66469513,14.72224998,0.015685566,0.002620173,0.276642531
1950/10/11,,0.051203333,0,0.170348465,-9.407851189,274.4557105,0.648943259,13.49847031,0.014368058,0.002402377,0.263552964
1950/10/12,,4.711766243,1.551123619,1.36823225,-0.508071643,275.8549948,0.649068723,16.67813683,0.017862178,0.002919857,0.27626732
1950/10/13,,12.30441189,0,1.580105305,-0.36968945,279.1105241,0.629289137,10.62008572,0.011109164,0.001779641,0.302206814
1950/10/14,,3.974519014,0.115049191,0.687992752,-4.198390619,278.8058063,0.606089651,3.087997198,0.00333348,0.000511946,0.301515311
1950/10/15,,2.305011034,1.336931586,0.019329341,-10.54277759,274.4333475,0.60600177,5.178524017,0.005724777,0.000976271,0.285049945
1950/10/16,,0.476012468,0.471775234,0,-11.81578111,270.6997151,0.61769963,10.40552902,0.011033886,0.001854639,0.2693775
1950/10/17,,1.989520073,1.969222426,7.79E-05,-7.269772313,271.0167458,0.62332251,12.93741131,0.013930717,0.002330134,0.261468202
1950/10/18,,1.875457048,1.867823124,0,-7.959797472,272.0232221,0.666820648,28.45016479,0.030495702,0.004987657,0.256587714
1950/10/19,,0.0165464,0.014307518,0.000404193,-6.66173775,270.5214472,0.670286765,32.4747963,0.034571609,0.005586429,0.252145499
1950/10/20,,14.39581966,14.39253712,0,-3.190721302,270.6266078,0.732338461,56.36701202,0.064384486,0.010241447,0.248569652
1950/10/21,,7.827387333,7.816468716,0,-4.399273921,271.0822995,0.839832124,94.18489838,0.160645183,0.024485364,0.245894894
1950/10/22,,2.277658463,2.272753477,0,-4.325658688,269.3564371,0.835492005,94.18489838,0.186063748,0.028493998,0.243279308
1950/10/23,,0.060890246,0.057954181,0,-3.391485283,266.7133397,0.831273283,94.18489838,0.188572172,0.029108382,0.240680993
1950/10/24,,0.010586638,0.009017266,0,-2.848684702,266.1612549,0.82249149,94.18489838,0.185307789,0.028909214,0.238262579
1950/10/25,,1.975334525,1.973840952,0,-3.246946007,268.6131398,0.813817055,94.18489838,0.183442581,0.028986429,0.236206084
1950/10/26,,11.22128105,10.98936367,0.246904284,-1.498059749,273.1013493,0.819218017,94.18489838,0.218229417,0.035308375,0.235457525
1950/10/27,,2.617841959,2.605492115,0,-3.927245374,271.8899308,0.801332551,94.18489838,0.260980686,0.042827656,0.235748842
1950/10/28,,0.375484645,0.215078428,0,-3.895285983,270.7958623,0.776204374,94.18489838,0.259383367,0.043398245,0.232773274
1950/10/29,,0.718934834,0.168576837,0.841333449,-2.767515291,272.2743894,0.746672668,94.18489838,0.252647248,0.043464475,0.232093513
1950/10/30,,1.796456814,0.002761794,5.914190292,-1.875389178,275.1232276,0.704950218,94.18489838,0.224647022,0.040124123,0.271984607
1950/10/31,,4.600050926,3.737529278,1.144435048,-2.460898299,273.6609299,0.692329552,94.18489838,0.207430751,0.037638767,0.277154803
1950/11/1,,0.535745382,0.532562137,0.000184245,-2.585700902,270.7249176,0.705075177,94.18489838,0.217110442,0.039615629,0.261000693
1950/11/2,,5.47003746,4.091125488,0.00128255,-0.95346389,270.2919972,0.702318812,94.18489838,0.219433221,0.040437466,0.254186064
1950/11/3,,2.277327061,1.739716411,0,-3.558895913,269.4392074,0.736478867,94.18489838,0.250640333,0.045691046,0.257506877
1950/11/4,,0.284300059,0.283168972,0,-1.547744207,262.8180541,0.728561848,94.18489838,0.248469043,0.045633757,0.250630856
1950/11/5,,25.92809868,18.41196442,0,-0.779383743,267.4369002,0.813651335,94.18489838,0.345510035,0.057104206,0.250083089
1950/11/6,,6.606948853,1.129216313,0.912093103,-4.39275835,270.0630748,0.816616865,94.18489838,0.426147854,0.06940507,0.286731631
1950/11/7,,0.052371655,0.050096978,0,-1.323103997,261.138149,0.800029036,94.18489838,0.416919266,0.069548858,0.26471138
1950/11/8,,1.422167182,1.417553663,0,-1.1034298,268.4355417,0.798196687,94.18489838,0.418629436,0.070459805,0.257433712
1950/11/9,,6.081058502,5.421467304,2.652854204,-1.19747893,274.2260228,0.790521525,94.18489838,0.426739472,0.074901504,0.261652172
1950/11/10,,2.959628344,0.031427015,6.507441044,-3.848157516,275.2278235,0.740602274,94.18489838,0.389623874,0.071165327,0.29641661
1950/11/11,,0.189639732,0.182089388,0,-6.734445356,269.3395783,0.705379061,94.18489838,0.360493964,0.067653301,0.281052172
1950/11/12,,0.616053462,0.612701774,0,-2.645337152,267.3646334,0.704063497,94.18489838,0.355825293,0.067704607,0.267462045
1950/11/13,,0.105286516,0.09903954,0,-0.850416323,262.7255609,0.701880999,94.18489838,0.35317826,0.067857417,0.260970801
1950/11/14,,1.434337616,1.428499103,0,-1.684734957,264.0074313,0.702738146,94.18489838,0.353514476,0.06827829,0.256642014
1950/11/15,,1.954318404,1.950223207,0,-1.709000128,268.4417021,0.717464106,94.18489838,0.358910558,0.06946445,0.252814263
1950/11/16,,0.695859313,0.694479406,0,-1.789324512,263.9887391,0.742462544,94.18489838,0.368850401,0.071469771,0.249486789
1950/11/17,,7.593797684,7.415461063,0,-0.938113092,262.6514656,0.765214088,94.18489838,0.392645526,0.073921451,0.246584818
1950/11/18,,1.666238189,1.355772853,0.002757817,-2.962932053,267.4369614,0.803406143,94.18489838,0.437621547,0.080041151,0.244224414
1950/11/19,,0.021364743,0.021143161,0,-0.643432774,261.803185,0.794025762,94.18489838,0.431531713,0.080183993,0.241710111
1950/11/20,,0.024701953,0.022909071,0,-1.1581645,263.9427677,0.786136249,94.18489838,0.42641594,0.080165758,0.239702314
1950/11/21,,14.07096386,2.236800909,6.091500282,-0.580994205,274.2140391,0.773412667,94.18489838,0.418054967,0.080777261,0.270503283
1950/11/22,,7.791493416,0.077965088,17.18570328,-4.156769099,277.4487655,0.728168936,94.18489838,0.345007883,0.068305509,0.340480119
1950/11/23,,1.0839926,1.071810246,0,-1.982234407,267.8718395,0.703667222,94.18489838,0.308048004,0.062163053,0.295292169
1950/11/24,,0.429477602,0.424846798,0,-0.837015001,264.2455143,0.711443661,94.18489838,0.312168923,0.062895072,0.27861613
1950/11/25,,0.039764322,0.038103569,0,-0.443905374,263.2764737,0.705872603,94.18489838,0.310414721,0.062943235,0.269933134
1950/11/26,,0.001336264,0.000589473,0,-0.657468147,261.9135576,0.698111414,94.18489838,0.307954726,0.062913977,0.263550967
1950/11/27,,0.015324885,0.013975758,0,-1.210648151,267.3442567,0.690177235,94.18489838,0.3049781,0.062851636,0.257990032
1950/11/28,,6.948188305,2.120051384,0.027280292,-1.788154841,272.2450131,0.68665077,94.18489838,0.302999597,0.063415982,0.256000578
1950/11/29,,13.00868416,5.460831165,1.155010581,-1.998272707,273.8551489,0.714111838,94.18489838,0.321583927,0.068183975,0.302334905
1950/11/30,,3.510697842,2.091048956,1.77320075,-2.358021809,273.5163661,0.721181127,94.18489838,0.334749803,0.071524574,0.284649134
1950/12/1,,1.857482195,1.85283339,0,-0.517028412,270.3506128,0.700663599,94.18489838,0.328843392,0.071640731,0.276733309
1950/12/2,,9.927652359,9.922030449,0,-0.878879663,268.3426266,0.749507261,94.18489838,0.353642644,0.075666993,0.266861916
1950/12/3,,3.822887421,3.811426401,0,-0.936128883,271.0922615,0.81775931,94.18489838,0.418251288,0.085547322,0.260551989
1950/12/4,,1.329267502,0.468369097,0,-1.177252585,267.6719162,0.800488725,94.18489838,0.420964423,0.08693349,0.255679607
1950/12/5,,10.70057869,5.319927692,13.69533634,-1.366158509,276.7097926,0.772068743,94.18489838,0.386628833,0.08234505,0.29846555
1950/12/6,,4.727096081,4.719405651,0,-2.582603278,264.1779333,0.819714207,94.18489838,0.408048156,0.083941119,0.2954638
1950/12/7,,0.042663362,0.039356701,0,-0.979637549,261.7116849,0.815818197,94.18489838,0.408207427,0.084278145,0.277182817
1950/12/8,,0.004446412,0.004413293,0,-0.509282325,259.6865837,0.807923576,94.18489838,0.40451077,0.084218774,0.269007593
1950/12/9,,0.000327826,1.86E-06,0,-2.401562197,265.3515488,0.799929556,94.18489838,0.400594632,0.084098092,0.262658715
1950/12/10,,3.902567863,3.568894148,0,-2.736035002,271.839414,0.792563799,94.18489838,0.396702602,0.084476714,0.257282674
1950/12/11,,8.914987564,0.774433732,4.055782795,-0.258080646,274.4883806,0.773899631,94.18489838,0.402228799,0.08782644,0.277094066
1950/12/12,,3.3425107,1.86E-06,12.01228809,-1.359894843,276.1242845,0.720212035,94.18489838,0.355408096,0.079238591,0.325924307
1950/12/13,,1.298095107,0.897633195,9.07904911,-0.602534463,275.7192555,0.678581297,94.18489838,0.298078635,0.067643307,0.327023953
1950/12/14,,0.747590601,0.738448858,8.86E-06,-3.217123093,269.6630251,0.670750059,94.18489838,0.289297077,0.065997299,0.291572392
1950/12/15,,0.369258046,0.366611838,0,-0.84449074,262.7558133,0.667133915,94.18489838,0.289684033,0.066107533,0.277336627
1950/12/16,,0.000760183,0.000817819,0,-0.265027615,258.708329,0.663783292,94.18489838,0.290284807,0.066250401,0.268253684
1950/12/17,,0.003929159,0.002449423,0,-0.184429596,254.3646377,0.655806825,94.18489838,0.289168763,0.066229844,0.261132628
1950/12/18,,0.002019931,0.002068406,0,-0.197967884,252.5981901,0.647882979,94.18489838,0.28824159,0.066180818,0.255364269
1950/12/19,,2.433585167,2.429677963,0,-0.287992733,252.2510048,0.656427492,94.18489838,0.300727275,0.066874822,0.250602603
1950/12/20,,0.026041005,0.024868935,0,-0.39225327,250.5701638,0.685218931,94.18489838,0.332708003,0.068510423,0.246649086
1950/12/21,,0.00197484,0.001786347,0,-0.104176586,246.3180561,0.677306771,94.18489838,0.331489511,0.068457782,0.243414864
1950/12/22,,0.09111657,0.090127699,0,-0.098059808,247.5064694,0.670794351,94.18489838,0.331950006,0.068509674,0.240700126
1950/12/23,,0.643877447,0.641292512,0,-0.236971022,249.654283,0.671012263,94.18489838,0.338537514,0.068891432,0.23837024
1950/12/24,,0.026770184,0.022513421,0,-0.172570353,248.4028755,0.668137898,94.18489838,0.342175237,0.069112719,0.236438707
1950/12/25,,4.153911591,4.14914465,0,-0.90163492,259.8869599,0.680556298,94.18489838,0.35118158,0.070172618,0.235039711
1950/12/26,,2.666679621,2.630071878,0,-2.328061567,265.1166815,0.749822746,94.18489838,0.387916206,0.07485203,0.2334387
1950/12/27,,0.134891123,0.131204635,0,-0.384088308,253.5618211,0.75638799,94.18489838,0.393685499,0.075697162,0.232049555
1950/12/28,,0.291317701,0.288136691,0,-0.411162565,251.8276158,0.750222706,94.18489838,0.3941677,0.075791703,0.230813131
1950/12/29,,0.147890747,0.146948993,0,-0.444796145,256.1184859,0.746304253,94.18489838,0.396739594,0.076072332,0.229699388
1950/12/30,,4.583745003,4.579255581,0,-0.103145494,262.6613542,0.758595013,94.18489838,0.410276471,0.077736004,0.229353234
1950/12/31,,0.284802228,0.279620916,1.86E-06,-0.38170141,263.3976558,0.78480125,94.18489838,0.436247763,0.080778582,0.228813902
1951/1/1,,1.758510232,1.756520033,1.86E-06,-1.540649089,258.079175,0.789690399,94.18489838,0.44683935,0.081986906,0.227668762
